date,id_punto,value,x,y
2017-10-01,PO0120750R2020,189.126,498243.0,5052530.0
2017-11-01,PO0120750R2020,188.226,498243.0,5052530.0
2017-12-01,PO0120750R2020,188.176,498243.0,5052530.0
2018-01-01,PO0120750R2020,187.826,498243.0,5052530.0
2018-03-01,PO0120750R2020,188.026,498243.0,5052530.0
2018-04-01,PO0120750R2020,187.906,498243.0,5052530.0
2018-05-01,PO0120750R2020,187.696,498243.0,5052530.0
2018-06-01,PO0120750R2020,187.706,498243.0,5052530.0
2018-07-01,PO0120750R2020,187.276,498243.0,5052530.0
2018-08-01,PO0120750R2020,187.426,498243.0,5052530.0
2018-10-01,PO0120750R2020,187.226,498243.0,5052530.0
2018-11-01,PO0120750R2020,187.236,498243.0,5052530.0
2018-12-01,PO0120750R2020,187.526,498243.0,5052530.0
2019-01-01,PO0120750R2020,187.066,498243.0,5052530.0
2019-02-01,PO0120750R2020,187.526,498243.0,5052530.0
2019-03-01,PO0120750R2020,187.426,498243.0,5052530.0
2019-04-01,PO0120750R2020,186.626,498243.0,5052530.0
2019-06-01,PO0120750R2020,186.526,498243.0,5052530.0
2019-07-01,PO0120750R2020,186.576,498243.0,5052530.0
2019-08-01,PO0120750R2020,186.466,498243.0,5052530.0
2019-09-01,PO0120750R2020,186.206,498243.0,5052530.0
2019-10-01,PO0120750R2020,185.726,498243.0,5052530.0
2019-11-01,PO0120750R2020,185.326,498243.0,5052530.0
2019-12-01,PO0120750R2020,186.026,498243.0,5052530.0
2020-01-01,PO0120750R2020,186.126,498243.0,5052530.0
2020-03-01,PO0120750R2020,186.226,498243.0,5052530.0
2020-05-01,PO0120750R2020,186.306,498243.0,5052530.0
2020-06-01,PO0120750R2020,186.506,498243.0,5052530.0
2020-07-01,PO0120750R2020,186.026,498243.0,5052530.0
2020-08-01,PO0120750R2020,186.126,498243.0,5052530.0
2020-09-01,PO0120750R2020,186.126,498243.0,5052530.0
2020-10-01,PO0120750R2020,186.326,498243.0,5052530.0
2020-11-01,PO0120750R2020,186.226,498243.0,5052530.0
2020-12-01,PO0120750R2020,186.126,498243.0,5052530.0
2021-01-01,PO0120750R2020,185.926,498243.0,5052530.0
2021-02-01,PO0120750R2020,186.676,498243.0,5052530.0
2021-03-01,PO0120750R2020,186.856,498243.0,5052530.0
2021-04-01,PO0120750R2020,186.846,498243.0,5052530.0
2021-05-01,PO0120750R2020,187.346,498243.0,5052530.0
2021-06-01,PO0120750R2020,187.256,498243.0,5052530.0
2021-07-01,PO0120750R2020,186.826,498243.0,5052530.0
2021-08-01,PO0120750R2020,186.626,498243.0,5052530.0
2021-09-01,PO0120750R2020,186.206,498243.0,5052530.0
2021-10-01,PO0120750R2020,186.846,498243.0,5052530.0
2021-11-01,PO0120750R2020,186.706,498243.0,5052530.0
2021-12-01,PO0120750R2020,186.506,498243.0,5052530.0
2022-01-01,PO0120750R2020,186.406,498243.0,5052530.0
2022-02-01,PO0120750R2020,186.176,498243.0,5052530.0
2022-03-01,PO0120750R2020,186.026,498243.0,5052530.0
2022-04-01,PO0120750R2020,185.906,498243.0,5052530.0
2022-05-01,PO0120750R2020,185.706,498243.0,5052530.0
2022-06-01,PO0120750R2020,185.456,498243.0,5052530.0
2022-07-01,PO0120750R2020,185.206,498243.0,5052530.0
2022-08-01,PO0120750R2020,185.006,498243.0,5052530.0
2022-09-01,PO0120750R2020,185.356,498243.0,5052530.0
2022-10-01,PO0120750R2020,185.426,498243.0,5052530.0
2022-11-01,PO0120750R2020,184.246,498243.0,5052530.0
2022-12-01,PO0120750R2020,184.026,498243.0,5052530.0
2023-01-01,PO0120750R2020,184.106,498243.0,5052530.0
2023-02-01,PO0120750R2020,183.636,498243.0,5052530.0
2023-03-01,PO0120750R2020,183.706,498243.0,5052530.0
2023-04-01,PO0120750R2020,183.376,498243.0,5052530.0
2023-06-01,PO0120750R2020,183.106,498243.0,5052530.0
2023-07-01,PO0120750R2020,183.016,498243.0,5052530.0
2023-08-01,PO0120750R2020,183.106,498243.0,5052530.0
2023-09-01,PO0120750R2020,183.056,498243.0,5052530.0
2023-11-01,PO0120750R2020,183.176,498243.0,5052530.0
2023-12-01,PO0120750R2020,183.266,498243.0,5052530.0
2016-03-01,PO0120790RZ001,206.431,494757.0,5054445.0
2016-04-01,PO0120790RZ001,206.091,494757.0,5054445.0
2016-05-01,PO0120790RZ001,205.851,494757.0,5054445.0
2016-06-01,PO0120790RZ001,206.091,494757.0,5054445.0
2016-07-01,PO0120790RZ001,205.991,494757.0,5054445.0
2016-08-01,PO0120790RZ001,205.651,494757.0,5054445.0
2016-09-01,PO0120790RZ001,205.421,494757.0,5054445.0
2016-10-01,PO0120790RZ001,205.271,494757.0,5054445.0
2016-11-01,PO0120790RZ001,205.021,494757.0,5054445.0
2016-12-01,PO0120790RZ001,205.301,494757.0,5054445.0
2017-01-01,PO0120790RZ001,204.851,494757.0,5054445.0
2017-02-01,PO0120790RZ001,204.511,494757.0,5054445.0
2017-03-01,PO0120790RZ001,204.301,494757.0,5054445.0
2017-04-01,PO0120790RZ001,204.121,494757.0,5054445.0
2017-05-01,PO0120790RZ001,203.871,494757.0,5054445.0
2017-06-01,PO0120790RZ001,203.671,494757.0,5054445.0
2017-07-01,PO0120790RZ001,203.701,494757.0,5054445.0
2017-08-01,PO0120790RZ001,203.381,494757.0,5054445.0
2017-09-01,PO0120790RZ001,203.111,494757.0,5054445.0
2017-10-01,PO0120790RZ001,202.901,494757.0,5054445.0
2017-12-01,PO0120790RZ001,202.621,494757.0,5054445.0
2018-01-01,PO0120790RZ001,202.521,494757.0,5054445.0
2018-02-01,PO0120790RZ001,202.011,494757.0,5054445.0
2018-03-01,PO0120790RZ001,201.621,494757.0,5054445.0
2018-04-01,PO0120790RZ001,201.801,494757.0,5054445.0
2018-05-01,PO0120790RZ001,201.701,494757.0,5054445.0
2018-06-01,PO0120790RZ001,201.761,494757.0,5054445.0
2018-07-01,PO0120790RZ001,201.671,494757.0,5054445.0
2018-08-01,PO0120790RZ001,201.731,494757.0,5054445.0
2018-09-01,PO0120790RZ001,201.621,494757.0,5054445.0
2018-10-01,PO0120790RZ001,201.411,494757.0,5054445.0
2018-11-01,PO0120790RZ001,201.461,494757.0,5054445.0
2018-12-01,PO0120790RZ001,201.421,494757.0,5054445.0
2019-01-01,PO0120790RZ001,201.241,494757.0,5054445.0
2019-02-01,PO0120790RZ001,201.161,494757.0,5054445.0
2019-03-01,PO0120790RZ001,200.941,494757.0,5054445.0
2019-04-01,PO0120790RZ001,200.751,494757.0,5054445.0
2019-05-01,PO0120790RZ001,200.661,494757.0,5054445.0
2019-06-01,PO0120790RZ001,200.581,494757.0,5054445.0
2019-07-01,PO0120790RZ001,200.471,494757.0,5054445.0
2019-08-01,PO0120790RZ001,200.021,494757.0,5054445.0
2019-09-01,PO0120790RZ001,200.211,494757.0,5054445.0
2019-10-01,PO0120790RZ001,200.061,494757.0,5054445.0
2019-11-01,PO0120790RZ001,200.161,494757.0,5054445.0
2019-12-01,PO0120790RZ001,201.121,494757.0,5054445.0
2020-01-01,PO0120790RZ001,201.871,494757.0,5054445.0
2020-02-01,PO0120790RZ001,201.571,494757.0,5054445.0
2020-05-01,PO0120790RZ001,201.091,494757.0,5054445.0
2020-06-01,PO0120790RZ001,201.161,494757.0,5054445.0
2020-07-01,PO0120790RZ001,201.091,494757.0,5054445.0
2020-09-01,PO0120790RZ001,201.321,494757.0,5054445.0
2020-10-01,PO0120790RZ001,201.591,494757.0,5054445.0
2020-11-01,PO0120790RZ001,201.481,494757.0,5054445.0
2020-12-01,PO0120790RZ001,201.331,494757.0,5054445.0
2021-01-01,PO0120790RZ001,201.391,494757.0,5054445.0
2021-02-01,PO0120790RZ001,201.471,494757.0,5054445.0
2021-03-01,PO0120790RZ001,201.921,494757.0,5054445.0
2021-04-01,PO0120790RZ001,202.071,494757.0,5054445.0
2021-05-01,PO0120790RZ001,202.121,494757.0,5054445.0
2021-06-01,PO0120790RZ001,202.031,494757.0,5054445.0
2021-07-01,PO0120790RZ001,201.821,494757.0,5054445.0
2021-08-01,PO0120790RZ001,201.991,494757.0,5054445.0
2021-09-01,PO0120790RZ001,201.941,494757.0,5054445.0
2021-10-01,PO0120790RZ001,202.331,494757.0,5054445.0
2021-11-01,PO0120790RZ001,202.031,494757.0,5054445.0
2021-12-01,PO0120790RZ001,201.721,494757.0,5054445.0
2022-01-01,PO0120790RZ001,201.441,494757.0,5054445.0
2022-02-01,PO0120790RZ001,201.441,494757.0,5054445.0
2022-03-01,PO0120790RZ001,201.121,494757.0,5054445.0
2022-04-01,PO0120790RZ001,200.901,494757.0,5054445.0
2022-05-01,PO0120790RZ001,200.721,494757.0,5054445.0
2022-06-01,PO0120790RZ001,200.571,494757.0,5054445.0
2022-07-01,PO0120790RZ001,200.321,494757.0,5054445.0
2022-08-01,PO0120790RZ001,199.721,494757.0,5054445.0
2022-10-01,PO0120790RZ001,200.161,494757.0,5054445.0
2022-12-01,PO0120790RZ001,199.691,494757.0,5054445.0
2023-01-01,PO0120790RZ001,199.521,494757.0,5054445.0
2023-02-01,PO0120790RZ001,199.321,494757.0,5054445.0
2023-03-01,PO0120790RZ001,199.281,494757.0,5054445.0
2023-04-01,PO0120790RZ001,199.041,494757.0,5054445.0
2023-05-01,PO0120790RZ001,198.981,494757.0,5054445.0
2023-06-01,PO0120790RZ001,199.201,494757.0,5054445.0
2023-07-01,PO0120790RZ001,199.446,494757.0,5054445.0
2023-08-01,PO0120790RZ001,199.471,494757.0,5054445.0
2023-09-01,PO0120790RZ001,199.341,494757.0,5054445.0
2023-10-01,PO0120790RZ001,199.251,494757.0,5054445.0
2023-11-01,PO0120790RZ001,199.691,494757.0,5054445.0
2023-12-01,PO0120790RZ001,199.481,494757.0,5054445.0
2023-01-01,PO0121300R0001,169.06,497907.347,5049448.376
2023-02-01,PO0121300R0001,168.9,497907.347,5049448.376
2023-03-01,PO0121300R0001,168.79000000000002,497907.347,5049448.376
2023-04-01,PO0121300R0001,168.58,497907.347,5049448.376
2023-05-01,PO0121300R0001,168.43,497907.347,5049448.376
2023-06-01,PO0121300R0001,168.36,497907.347,5049448.376
2023-07-01,PO0121300R0001,168.34,497907.347,5049448.376
2023-08-01,PO0121300R0001,168.42000000000002,497907.347,5049448.376
2023-09-01,PO0121300R0001,168.52,497907.347,5049448.376
2023-10-01,PO0121300R0001,168.77,497907.347,5049448.376
2023-12-01,PO0121300R0001,169.34,497907.347,5049448.376
2012-01-01,PO0150020U0005,113.15,493710.0,5027408.0
2012-02-01,PO0150020U0005,112.85,493710.0,5027408.0
2012-03-01,PO0150020U0005,112.37,493710.0,5027408.0
2012-04-01,PO0150020U0005,111.7,493710.0,5027408.0
2012-05-01,PO0150020U0005,111.95,493710.0,5027408.0
2012-06-01,PO0150020U0005,113.05,493710.0,5027408.0
2012-07-01,PO0150020U0005,113.95,493710.0,5027408.0
2012-08-01,PO0150020U0005,114.35,493710.0,5027408.0
2012-09-01,PO0150020U0005,114.75,493710.0,5027408.0
2012-10-01,PO0150020U0005,113.65,493710.0,5027408.0
2012-11-01,PO0150020U0005,113.62,493710.0,5027408.0
2012-12-01,PO0150020U0005,112.91,493710.0,5027408.0
2013-01-01,PO0150020U0005,112.73,493710.0,5027408.0
2013-03-01,PO0150020U0005,112.55,493710.0,5027408.0
2013-04-01,PO0150020U0005,112.53,493710.0,5027408.0
2013-05-01,PO0150020U0005,113.37,493710.0,5027408.0
2013-06-01,PO0150020U0005,113.25,493710.0,5027408.0
2013-12-01,PO0150020U0005,112.59,493710.0,5027408.0
2014-02-01,PO0150020U0005,112.7,493710.0,5027408.0
2014-03-01,PO0150020U0005,112.74,493710.0,5027408.0
2014-04-01,PO0150020U0005,112.86,493710.0,5027408.0
2014-05-01,PO0150020U0005,113.58,493710.0,5027408.0
2014-06-01,PO0150020U0005,114.55,493710.0,5027408.0
2014-07-01,PO0150020U0005,112.12,493710.0,5027408.0
2014-09-01,PO0150020U0005,114.43,493710.0,5027408.0
2014-10-01,PO0150020U0005,113.69,493710.0,5027408.0
2014-11-01,PO0150020U0005,113.5,493710.0,5027408.0
2014-12-01,PO0150020U0005,113.36,493710.0,5027408.0
2015-01-01,PO0150020U0005,112.69,493710.0,5027408.0
2015-02-01,PO0150020U0005,112.56,493710.0,5027408.0
2015-03-01,PO0150020U0005,111.43,493710.0,5027408.0
2015-04-01,PO0150020U0005,112.47,493710.0,5027408.0
2015-05-01,PO0150020U0005,113.25,493710.0,5027408.0
2015-06-01,PO0150020U0005,114.0,493710.0,5027408.0
2015-09-01,PO0150020U0005,114.63,493710.0,5027408.0
2015-10-01,PO0150020U0005,113.69,493710.0,5027408.0
2015-12-01,PO0150020U0005,113.2,493710.0,5027408.0
2016-01-01,PO0150020U0005,114.72,493710.0,5027408.0
2016-02-01,PO0150020U0005,112.44,493710.0,5027408.0
2016-03-01,PO0150020U0005,112.37,493710.0,5027408.0
2016-04-01,PO0150020U0005,112.41,493710.0,5027408.0
2016-05-01,PO0150020U0005,112.35,493710.0,5027408.0
2016-06-01,PO0150020U0005,114.65,493710.0,5027408.0
2016-08-01,PO0150020U0005,114.49,493710.0,5027408.0
2016-09-01,PO0150020U0005,114.35,493710.0,5027408.0
2016-10-01,PO0150020U0005,114.15,493710.0,5027408.0
2016-11-01,PO0150020U0005,114.25,493710.0,5027408.0
2016-12-01,PO0150020U0005,112.93,493710.0,5027408.0
2017-01-01,PO0150020U0005,112.58,493710.0,5027408.0
2017-02-01,PO0150020U0005,112.38,493710.0,5027408.0
2017-03-01,PO0150020U0005,112.44,493710.0,5027408.0
2017-04-01,PO0150020U0005,112.47,493710.0,5027408.0
2017-05-01,PO0150020U0005,112.4,493710.0,5027408.0
2017-06-01,PO0150020U0005,112.41,493710.0,5027408.0
2017-07-01,PO0150020U0005,113.54,493710.0,5027408.0
2017-08-01,PO0150020U0005,114.6,493710.0,5027408.0
2017-09-01,PO0150020U0005,114.24,493710.0,5027408.0
2017-10-01,PO0150020U0005,113.5,493710.0,5027408.0
2017-11-01,PO0150020U0005,113.28,493710.0,5027408.0
2017-12-01,PO0150020U0005,112.78,493710.0,5027408.0
2018-01-01,PO0150020U0005,112.47,493710.0,5027408.0
2018-02-01,PO0150020U0005,112.2,493710.0,5027408.0
2018-03-01,PO0150020U0005,112.28,493710.0,5027408.0
2018-04-01,PO0150020U0005,112.16,493710.0,5027408.0
2018-05-01,PO0150020U0005,112.06,493710.0,5027408.0
2020-05-01,PO0150020U0014,116.514,493116.179,5028378.753
2020-06-01,PO0150020U0014,117.155,493116.179,5028378.753
2020-07-01,PO0150020U0014,117.717,493116.179,5028378.753
2020-08-01,PO0150020U0014,117.075,493116.179,5028378.753
2020-09-01,PO0150020U0014,117.155,493116.179,5028378.753
2020-10-01,PO0150020U0014,116.585,493116.179,5028378.753
2020-11-01,PO0150020U0014,116.095,493116.179,5028378.753
2020-12-01,PO0150020U0014,116.065,493116.179,5028378.753
2021-05-01,PO0150020U0014,116.385,493116.179,5028378.753
2009-01-01,PO0150150U0001,91.059,512869.0,5021793.0
2009-02-01,PO0150150U0001,92.419,512869.0,5021793.0
2009-03-01,PO0150150U0001,92.169,512869.0,5021793.0
2009-04-01,PO0150150U0001,92.349,512869.0,5021793.0
2009-05-01,PO0150150U0001,91.789,512869.0,5021793.0
2009-06-01,PO0150150U0001,92.209,512869.0,5021793.0
2009-07-01,PO0150150U0001,91.499,512869.0,5021793.0
2009-09-01,PO0150150U0001,92.469,512869.0,5021793.0
2009-10-01,PO0150150U0001,92.279,512869.0,5021793.0
2010-01-01,PO0150150U0001,92.509,512869.0,5021793.0
2010-03-01,PO0150150U0001,92.879,512869.0,5021793.0
2010-04-01,PO0150150U0001,92.309,512869.0,5021793.0
2010-05-01,PO0150150U0001,92.939,512869.0,5021793.0
2010-06-01,PO0150150U0001,92.459,512869.0,5021793.0
2010-09-01,PO0150150U0001,92.659,512869.0,5021793.0
2010-10-01,PO0150150U0001,92.789,512869.0,5021793.0
2010-11-01,PO0150150U0001,92.279,512869.0,5021793.0
2010-12-01,PO0150150U0001,92.339,512869.0,5021793.0
2011-01-01,PO0150150U0001,92.279,512869.0,5021793.0
2011-02-01,PO0150150U0001,92.319,512869.0,5021793.0
2011-03-01,PO0150150U0001,92.989,512869.0,5021793.0
2011-04-01,PO0150150U0001,93.069,512869.0,5021793.0
2011-05-01,PO0150150U0001,92.729,512869.0,5021793.0
2011-06-01,PO0150150U0001,92.649,512869.0,5021793.0
2011-07-01,PO0150150U0001,92.669,512869.0,5021793.0
2011-09-01,PO0150150U0001,93.079,512869.0,5021793.0
2011-10-01,PO0150150U0001,92.399,512869.0,5021793.0
2011-11-01,PO0150150U0001,92.359,512869.0,5021793.0
2011-12-01,PO0150150U0001,92.979,512869.0,5021793.0
2012-01-01,PO0150150U0001,92.779,512869.0,5021793.0
2012-02-01,PO0150150U0001,92.729,512869.0,5021793.0
2012-03-01,PO0150150U0001,92.849,512869.0,5021793.0
2012-04-01,PO0150150U0001,93.179,512869.0,5021793.0
2012-05-01,PO0150150U0001,92.759,512869.0,5021793.0
2012-06-01,PO0150150U0001,92.599,512869.0,5021793.0
2012-07-01,PO0150150U0001,92.229,512869.0,5021793.0
2012-08-01,PO0150150U0001,92.149,512869.0,5021793.0
2012-09-01,PO0150150U0001,92.779,512869.0,5021793.0
2012-10-01,PO0150150U0001,91.819,512869.0,5021793.0
2012-12-01,PO0150150U0001,91.719,512869.0,5021793.0
2013-01-01,PO0150150U0001,91.609,512869.0,5021793.0
2013-02-01,PO0150150U0001,91.939,512869.0,5021793.0
2013-03-01,PO0150150U0001,92.229,512869.0,5021793.0
2013-04-01,PO0150150U0001,93.279,512869.0,5021793.0
2013-05-01,PO0150150U0001,93.549,512869.0,5021793.0
2013-06-01,PO0150150U0001,92.969,512869.0,5021793.0
2013-09-01,PO0150150U0001,92.979,512869.0,5021793.0
2013-10-01,PO0150150U0001,93.349,512869.0,5021793.0
2013-11-01,PO0150150U0001,93.959,512869.0,5021793.0
2013-12-01,PO0150150U0001,92.959,512869.0,5021793.0
2014-01-01,PO0150150U0001,92.909,512869.0,5021793.0
2014-02-01,PO0150150U0001,92.379,512869.0,5021793.0
2014-03-01,PO0150150U0001,92.109,512869.0,5021793.0
2014-04-01,PO0150150U0001,91.249,512869.0,5021793.0
2014-05-01,PO0150150U0001,91.679,512869.0,5021793.0
2014-06-01,PO0150150U0001,91.759,512869.0,5021793.0
2014-07-01,PO0150150U0001,91.209,512869.0,5021793.0
2014-09-01,PO0150150U0001,93.319,512869.0,5021793.0
2014-10-01,PO0150150U0001,93.859,512869.0,5021793.0
2014-11-01,PO0150150U0001,94.709,512869.0,5021793.0
2014-12-01,PO0150150U0001,94.669,512869.0,5021793.0
2015-01-01,PO0150150U0001,94.489,512869.0,5021793.0
2015-02-01,PO0150150U0001,94.369,512869.0,5021793.0
2015-03-01,PO0150150U0001,94.169,512869.0,5021793.0
2015-04-01,PO0150150U0001,92.869,512869.0,5021793.0
2015-05-01,PO0150150U0001,92.799,512869.0,5021793.0
2015-06-01,PO0150150U0001,92.999,512869.0,5021793.0
2015-08-01,PO0150150U0001,92.849,512869.0,5021793.0
2015-09-01,PO0150150U0001,93.009,512869.0,5021793.0
2015-10-01,PO0150150U0001,93.619,512869.0,5021793.0
2015-11-01,PO0150150U0001,93.509,512869.0,5021793.0
2015-12-01,PO0150150U0001,92.889,512869.0,5021793.0
2016-01-01,PO0150150U0001,92.929,512869.0,5021793.0
2016-02-01,PO0150150U0001,92.889,512869.0,5021793.0
2016-03-01,PO0150150U0001,92.949,512869.0,5021793.0
2016-04-01,PO0150150U0001,92.889,512869.0,5021793.0
2016-05-01,PO0150150U0001,92.859,512869.0,5021793.0
2016-06-01,PO0150150U0001,92.829,512869.0,5021793.0
2016-08-01,PO0150150U0001,92.979,512869.0,5021793.0
2016-09-01,PO0150150U0001,92.959,512869.0,5021793.0
2016-10-01,PO0150150U0001,92.909,512869.0,5021793.0
2016-11-01,PO0150150U0001,92.869,512869.0,5021793.0
2016-12-01,PO0150150U0001,93.149,512869.0,5021793.0
2017-01-01,PO0150150U0001,93.079,512869.0,5021793.0
2017-02-01,PO0150150U0001,92.909,512869.0,5021793.0
2017-03-01,PO0150150U0001,92.809,512869.0,5021793.0
2017-04-01,PO0150150U0001,92.609,512869.0,5021793.0
2017-05-01,PO0150150U0001,92.709,512869.0,5021793.0
2017-06-01,PO0150150U0001,92.809,512869.0,5021793.0
2017-07-01,PO0150150U0001,92.799,512869.0,5021793.0
2017-08-01,PO0150150U0001,92.589,512869.0,5021793.0
2017-09-01,PO0150150U0001,92.579,512869.0,5021793.0
2017-10-01,PO0150150U0001,92.449,512869.0,5021793.0
2017-11-01,PO0150150U0001,92.349,512869.0,5021793.0
2018-01-01,PO0150150U0001,92.839,512869.0,5021793.0
2018-02-01,PO0150150U0001,92.729,512869.0,5021793.0
2018-03-01,PO0150150U0001,92.509,512869.0,5021793.0
2018-04-01,PO0150150U0001,92.689,512869.0,5021793.0
2018-05-01,PO0150150U0001,92.649,512869.0,5021793.0
2018-06-01,PO0150150U0001,92.839,512869.0,5021793.0
2018-07-01,PO0150150U0001,92.889,512869.0,5021793.0
2018-08-01,PO0150150U0001,92.819,512869.0,5021793.0
2018-09-01,PO0150150U0001,92.859,512869.0,5021793.0
2018-10-01,PO0150150U0001,92.689,512869.0,5021793.0
2018-11-01,PO0150150U0001,92.309,512869.0,5021793.0
2018-12-01,PO0150150U0001,92.199,512869.0,5021793.0
2013-03-01,PO015019NR0001,138.48999999999998,486506.0,5037842.0
2013-09-01,PO015019NR0001,142.41,486506.0,5037842.0
2013-10-01,PO015019NR0001,141.39,486506.0,5037842.0
2013-11-01,PO015019NR0001,140.23,486506.0,5037842.0
2013-12-01,PO015019NR0001,139.53,486506.0,5037842.0
2014-01-01,PO015019NR0001,139.79,486506.0,5037842.0
2014-02-01,PO015019NR0001,139.97,486506.0,5037842.0
2014-03-01,PO015019NR0001,139.79,486506.0,5037842.0
2014-04-01,PO015019NR0001,139.70999999999998,486506.0,5037842.0
2014-05-01,PO015019NR0001,139.61,486506.0,5037842.0
2014-06-01,PO015019NR0001,140.79999999999998,486506.0,5037842.0
2014-07-01,PO015019NR0001,142.09,486506.0,5037842.0
2014-09-01,PO015019NR0001,143.42999999999998,486506.0,5037842.0
2014-10-01,PO015019NR0001,142.72,486506.0,5037842.0
2014-11-01,PO015019NR0001,141.61,486506.0,5037842.0
2014-12-01,PO015019NR0001,141.39,486506.0,5037842.0
2015-01-01,PO015019NR0001,140.42,486506.0,5037842.0
2015-02-01,PO015019NR0001,139.94,486506.0,5037842.0
2015-03-01,PO015019NR0001,139.89,486506.0,5037842.0
2015-04-01,PO015019NR0001,139.42999999999998,486506.0,5037842.0
2015-05-01,PO015019NR0001,140.19,486506.0,5037842.0
2015-06-01,PO015019NR0001,141.81,486506.0,5037842.0
2015-09-01,PO015019NR0001,142.62,486506.0,5037842.0
2015-12-01,PO015019NR0001,139.85,486506.0,5037842.0
2016-02-01,PO015019NR0001,138.95999999999998,486506.0,5037842.0
2016-03-01,PO015019NR0001,138.89,486506.0,5037842.0
2016-04-01,PO015019NR0001,139.03,486506.0,5037842.0
2016-05-01,PO015019NR0001,139.04999999999998,486506.0,5037842.0
2016-06-01,PO015019NR0001,141.91,486506.0,5037842.0
2016-08-01,PO015019NR0001,138.87,486506.0,5037842.0
2016-10-01,PO015019NR0001,141.38,486506.0,5037842.0
2016-11-01,PO015019NR0001,141.0,486506.0,5037842.0
2016-12-01,PO015019NR0001,140.20999999999998,486506.0,5037842.0
2017-01-01,PO015019NR0001,139.95999999999998,486506.0,5037842.0
2017-02-01,PO015019NR0001,139.14999999999998,486506.0,5037842.0
2017-03-01,PO015019NR0001,138.95,486506.0,5037842.0
2017-04-01,PO015019NR0001,138.45,486506.0,5037842.0
2017-05-01,PO015019NR0001,139.13,486506.0,5037842.0
2017-06-01,PO015019NR0001,139.86,486506.0,5037842.0
2017-07-01,PO015019NR0001,139.01999999999998,486506.0,5037842.0
2017-08-01,PO015019NR0001,141.79,486506.0,5037842.0
2017-09-01,PO015019NR0001,142.61,486506.0,5037842.0
2017-10-01,PO015019NR0001,142.72,486506.0,5037842.0
2017-11-01,PO015019NR0001,140.32999999999998,486506.0,5037842.0
2017-12-01,PO015019NR0001,139.31,486506.0,5037842.0
2018-01-01,PO015019NR0001,139.95999999999998,486506.0,5037842.0
2018-02-01,PO015019NR0001,138.31,486506.0,5037842.0
2018-03-01,PO015019NR0001,138.95,486506.0,5037842.0
2018-04-01,PO015019NR0001,138.45,486506.0,5037842.0
2018-05-01,PO015019NR0001,139.13,486506.0,5037842.0
2020-05-01,PO015019NR0001,140.36,486506.0,5037842.0
2020-06-01,PO015019NR0001,141.6,486506.0,5037842.0
2020-07-01,PO015019NR0001,142.66,486506.0,5037842.0
2020-08-01,PO015019NR0001,143.53,486506.0,5037842.0
2020-09-01,PO015019NR0001,142.82999999999998,486506.0,5037842.0
2020-10-01,PO015019NR0001,142.14999999999998,486506.0,5037842.0
2020-11-01,PO015019NR0001,141.51,486506.0,5037842.0
2020-12-01,PO015019NR0001,140.92,486506.0,5037842.0
2014-05-01,PO015041NR0075,155.32999999999998,491337.0,5042014.0
2014-11-01,PO015041NR0075,156.44,491337.0,5042014.0
2015-02-01,PO015041NR0075,155.73999999999998,491337.0,5042014.0
2015-03-01,PO015041NR0075,155.64999999999998,491337.0,5042014.0
2015-04-01,PO015041NR0075,155.39,491337.0,5042014.0
2015-05-01,PO015041NR0075,157.91,491337.0,5042014.0
2015-08-01,PO015041NR0075,158.54,491337.0,5042014.0
2015-09-01,PO015041NR0075,157.44,491337.0,5042014.0
2015-10-01,PO015041NR0075,156.5,491337.0,5042014.0
2015-11-01,PO015041NR0075,155.64,491337.0,5042014.0
2015-12-01,PO015041NR0075,155.17,491337.0,5042014.0
2016-01-01,PO015041NR0075,154.57999999999998,491337.0,5042014.0
2016-02-01,PO015041NR0075,153.98999999999998,491337.0,5042014.0
2016-03-01,PO015041NR0075,153.91,491337.0,5042014.0
2016-04-01,PO015041NR0075,153.82,491337.0,5042014.0
2016-05-01,PO015041NR0075,154.51999999999998,491337.0,5042014.0
2016-06-01,PO015041NR0075,155.52999999999997,491337.0,5042014.0
2016-07-01,PO015041NR0075,157.04,491337.0,5042014.0
2016-08-01,PO015041NR0075,157.89999999999998,491337.0,5042014.0
2016-09-01,PO015041NR0075,157.57,491337.0,5042014.0
2016-10-01,PO015041NR0075,156.32999999999998,491337.0,5042014.0
2016-11-01,PO015041NR0075,155.51999999999998,491337.0,5042014.0
2016-12-01,PO015041NR0075,155.01999999999998,491337.0,5042014.0
2017-01-01,PO015041NR0075,154.54,491337.0,5042014.0
2017-02-01,PO015041NR0075,153.83999999999995,491337.0,5042014.0
2017-03-01,PO015041NR0075,153.45999999999998,491337.0,5042014.0
2017-04-01,PO015041NR0075,153.25,491337.0,5042014.0
2017-05-01,PO015041NR0075,153.88,491337.0,5042014.0
2017-06-01,PO015041NR0075,155.76,491337.0,5042014.0
2017-07-01,PO015041NR0075,157.35,491337.0,5042014.0
2017-08-01,PO015041NR0075,157.79999999999998,491337.0,5042014.0
2017-09-01,PO015041NR0075,157.47,491337.0,5042014.0
2017-10-01,PO015041NR0075,155.63,491337.0,5042014.0
2017-11-01,PO015041NR0075,154.95999999999998,491337.0,5042014.0
2017-12-01,PO015041NR0075,154.14999999999998,491337.0,5042014.0
2018-01-01,PO015041NR0075,153.51999999999998,491337.0,5042014.0
2018-02-01,PO015041NR0075,152.98,491337.0,5042014.0
2018-03-01,PO015041NR0075,152.57999999999998,491337.0,5042014.0
